stock_code,name,sector,subsector
238090,앤디포스,스마트폰,스마트폰/부품
238120,얼라인드,의료기기,의료기기/솔루션
017040,광명전기,에너지,에너지/전기
133750,메가엠디,생활,생활/교육
086040,바이오톡스텍,바이오,바이오/의약품
178780,일월지엠엘,디스플레이,디스플레이/소재
050860,아세아텍,기계,기계/산업용
046310,백금T&A,자동차,자동차/부품
327260,RF머트리얼즈,통신,통신/장비
019490,엑시큐어하이트론,IT,IT/보안
438700,버넥트,IT,IT/소프트웨어
026940,부국철강,금속,금속/철강
303530,이노뎁,IT,IT/보안
140430,카티스,IT,IT/보안
317530,캐리소프트,엔터,엔터/콘텐츠
126640,화신정공,자동차,자동차/부품
424980,마이크로투나노,반도체,반도체/소재
357430,마스턴프리미어리츠,금융,금융/부동산
049120,파인디앤씨,디스플레이,디스플레이/소재
383930,디티앤씨알오,바이오,바이오/의약품
368600,아이씨에이치,전자,전자/부품
114630,폴라리스우노,건강미용,건강미용/화장품
099410,동방선기,조선,조선/기자재
308170,씨티알모빌리티,자동차,자동차/부품
085910,네오티스,자동차,자동차/부품
203450,유니온바이오메트릭스,IT,IT/보안
190650,코리아에셋투자증권,금융,금융/증권
019770,서연탑메탈,자동차,자동차/부품
023960,에쓰씨엔지니어링,건설,건설/건설
022220,티케이지애강,건자재,건자재/자재
195500,마니커에프앤지,음식료,음식료/식료품
145270,케이탑리츠,금융,금융/부동산
221980,케이디켐,화학,화학/제품
025880,케이씨피드,음식료,음식료/식료품
351320,넥사다이내믹스,디스플레이,디스플레이/장비
446070,유니드비티플러스,건자재,건자재/내외장재
038620,위즈코프,화학,화학/제품
101240,씨큐브,화학,화학/제품
032960,동일기연,전자,전자/부품
212560,네오오토,자동차,자동차/부품
065440,이루온,통신,통신/솔루션
032790,엠젠솔루션,전자,전자/제품
115160,휴맥스,엔터,엔터/인프라
129890,앱코,전자,전자/제품
002290,삼일기업공사,건설,건설/건설
322780,코퍼스코리아,엔터,엔터/인프라
048470,대동스틸,금속,금속/철강
464500,아이언디바이스,반도체,반도체/분야
051390,YW,유통운수,유통운수/유통
900100,애머릿지,섬유패션,섬유패션/의류
020760,일진디스플,디스플레이,디스플레이/소재
128540,에코캡,자동차,자동차/부품
376980,원티드랩,IT,IT/서비스
013810,스페코,기계,기계/건설용
006050,국영지앤엠,건자재,건자재/내외장재
075970,동국알앤에스,금속,금속/철강
452300,캡스톤파트너스,금융,금융/기타
001000,신라섬유,금융,금융/부동산
417180,핑거스토리,엔터,엔터/콘텐츠
024940,PN풍년,전자,전자/제품
100660,서암기계공업,기계,기계/부품
045060,오공,화학,화학/제품
094970,제이엠티,디스플레이,디스플레이/소재
274400,이노시뮬레이션,엔터,엔터/콘텐츠
069640,한세엠케이,섬유패션,섬유패션/의류
254120,자비스,자동차,자동차/전기차
200780,비씨월드제약,제약,제약/전문의약품
353590,오토앤,자동차,자동차/유통
406820,뷰티스킨,건강미용,건강미용/화장품
318000,KBG,화학,화학/제품
288980,모아데이타,IT,IT/서비스
006570,대림통상,건자재,건자재/자재
088290,이원컴포텍,자동차,자동차/부품
031310,아이즈비전,통신,통신/장비
189330,씨이랩,IT,IT/서비스
104200,NHN벅스,엔터,엔터/플랫폼
123840,뉴온,스마트폰,스마트폰/기타
072770,율호,IT,IT/서비스
222980,한국맥널티,음식료,음식료/음료
109670,씨싸이트,섬유패션,섬유패션/패션
179530,애드바이오텍,제약,제약/분야
306040,에스제이그룹,섬유패션,섬유패션/잡화
018700,바른손,건강미용,건강미용/화장품
012280,영화금속,자동차,자동차/부품
308100,형지글로벌,섬유패션,섬유패션/의류
457600,벡트,생활,생활/교육
051630,진양화학,화학,화학/제품
014130,한익스프레스,유통운수,유통운수/운수
137080,나래나노텍,디스플레이,디스플레이/장비
138070,신진에스엠,기계,기계/부품
053290,NE능률,생활,생활/교육
009460,한창제지,생활,생활/제지
387570,파인메딕스,의료기기,의료기기/용품
081580,성우전자,스마트폰,스마트폰/부품
290120,DH오토리드,자동차,자동차/부품
263020,디케이앤디,섬유패션,섬유패션/피혁
024120,KB오토시스,자동차,자동차/부품
363250,진시스템,의료기기,의료기기/기기
089790,제이티,반도체,반도체/장비
025440,DH오토웨어,자동차,자동차/부품
011080,형지I&C,섬유패션,섬유패션/의류
052460,아이크래프트,통신,통신/장비
032750,삼진,전자,전자/부품
038060,루멘스,디스플레이,디스플레이/LED
225220,제놀루션,의료기기,의료기기/기기
072950,빛샘전자,전자,전자/부품
373170,엠아이큐브솔루션,IT,IT/소프트웨어
020180,대신정보통신,IT,IT/서비스
049080,기가레인,통신,통신/장비
332290,누보,화학,화학/제품
177830,파버나인,금속,금속/비철
298060,에스씨엠생명과학,바이오,바이오/의약품
002870,신풍,생활,생활/제지
088280,쏘닉스,스마트폰,스마트폰/부품
023150,MH에탄올,음식료,음식료/음료
475660,에스켐,디스플레이,디스플레이/소재
130500,GH신소재,자동차,자동차/부품
021650,한국큐빅,자동차,자동차/부품
286750,나노실리칸첨단소재,화학,화학/제품
227610,아우딘퓨쳐스,건강미용,건강미용/화장품
012200,계양전기,자동차,자동차/부품
238490,힘스,디스플레이,디스플레이/장비
169330,엠브레인,IT,IT/서비스
222420,쎄노텍,화학,화학/제품
049800,우진플라임,기계,기계/산업용
228340,동양파일,건자재,건자재/자재
010640,진양폴리,화학,화학/제품
348030,모비릭스,레저,레저/게임
083550,케이엠,섬유패션,섬유패션/의류
071850,캐스텍코리아,자동차,자동차/부품
257370,피엔티엠에스,자동차,자동차/전기차
372800,아이티아이즈,IT,IT/소프트웨어
005360,모나미,생활,생활/교육
285800,진영,화학,화학/제품
018680,서울제약,제약,제약/전문의약품
356890,싸이버원,IT,IT/보안
127710,아시아경제,엔터,엔터/플랫폼
148930,에이치와이티씨,자동차,자동차/전기차
328380,솔트웨어,IT,IT/소프트웨어
004270,남성,전자,전자/제품
095910,에스에너지,에너지,에너지/발전
010420,한솔PNS,생활,생활/제지
080520,오디텍,반도체,반도체/분야
011090,에넥스,생활,생활/가구
066360,체리부로,음식료,음식료/식료품
032580,피델릭스,반도체,반도체/분야
226340,본느,건강미용,건강미용/화장품
367000,플래티어,IT,IT/서비스
002820,SUN&L,건자재,건자재/내외장재
038950,파인디지털,자동차,자동차/부품
079170,한창산업,금속,금속/비철
296640,이노룰스,IT,IT/소프트웨어
005320,온타이드,섬유패션,섬유패션/의류
139670,키네마스터,IT,IT/소프트웨어
024890,대원화성,섬유패션,섬유패션/피혁
119500,포메탈,기계,기계/부품
415380,스튜디오삼익,생활,생활/가구
189860,서전기전,에너지,에너지/전기
187270,신화콘텍,전자,전자/부품
086060,진바이오텍,제약,제약/분야
131220,대한과학,의료기기,의료기기/기기
377330,이지트로닉스,자동차,자동차/부품
143210,핸즈코퍼레이션,자동차,자동차/부품
005820,원림,음식료,음식료/포장류
050120,ES큐브,레저,레저/여행
079000,와토스코리아,건자재,건자재/자재
035620,바른손이앤에이,엔터,엔터/콘텐츠
373110,엑셀세라퓨틱스,바이오,바이오/효소
115480,씨유메디칼,의료기기,의료기기/기기
431190,케이쓰리아이,엔터,엔터/콘텐츠
138360,협진,기계,기계/산업용
076080,웰크론한텍,건설,건설/건설
059100,아이컴포넌트,디스플레이,디스플레이/소재
284620,카이노스메드,바이오,바이오/의약품
398120,에스지헬스케어,의료기기,의료기기/기기
067170,오텍,자동차,자동차/특수차
060540,에스에이티,스마트폰,스마트폰/부품
033250,체시스,자동차,자동차/부품
001810,무림SP,생활,생활/제지
335810,프리시젼바이오,의료기기,의료기기/기기
000760,이화산업,화학,화학/제품
362990,드림인사이트,엔터,엔터/콘텐츠
153490,우리이앤엘,디스플레이,디스플레이/LED
405920,나라셀라,음식료,음식료/음료
469750,아이비젼웍스,자동차,자동차/전기차
001070,대한방직,섬유패션,섬유패션/섬유
006200,한국전자홀딩스,지주사,지주사
290270,휴네시온,IT,IT/보안
032680,소프트센,IT,IT/서비스
333050,모코엠시스,IT,IT/소프트웨어
252500,세화피앤씨,건강미용,건강미용/화장품
303030,지니틱스,반도체,반도체/분야
221800,유투바이오,의료기기,의료기기/기기
012620,원일특강,금속,금속/철강
035200,프럼파스트,건자재,건자재/자재
002070,비비안,섬유패션,섬유패션/의류
131760,파인텍,디스플레이,디스플레이/장비
347770,핌스,디스플레이,디스플레이/소재
115530,씨엔플러스,전자,전자/부품
006920,모헨즈,건자재,건자재/자재
208640,썸에이지,레저,레저/게임
146060,율촌,금속,금속/철강
052860,아이앤씨,반도체,반도체/분야
051380,피씨디렉트,전자,전자/제품
034940,조아제약,제약,제약/전문의약품
058110,멕아이씨에스,의료기기,의료기기/기기
432980,엠에프씨,제약,제약/원료의약품
047080,한빛소프트,레저,레저/게임
007770,한일화학,금속,금속/비철
267790,배럴,섬유패션,섬유패션/의류
145210,다이나믹디자인,자동차,자동차/부품
067010,이씨에스,통신,통신/컨택센터
090370,메타랩스,섬유패션,섬유패션/의류
123010,아이윈플러스,반도체,반도체/장비
016670,디모아,IT,IT/소프트웨어
008470,부스타,기계,기계/부품
193250,링크드,전자,전자/부품
312610,에이에프더블류,자동차,자동차/전기차
002420,세기상사,화학,화학/제품
187220,디티앤씨,전자,전자/제품
060230,소니드,디스플레이,디스플레이/장비
016920,카스,전자,전자/제품
002690,동일제강,금속,금속/철강
089140,넥스턴바이오,기계,기계/산업용
419540,비스토스,의료기기,의료기기/기기
291650,압타머사이언스,바이오,바이오/의약품
159910,에코글로우,건강미용,건강미용/화장품
355690,에이텀,전자,전자/제품
009140,경인전자,전자,전자/부품
068100,케이웨더,IT,IT/소프트웨어
045300,성우테크론,반도체,반도체/장비
013000,세우글로벌,화학,화학/제품
038530,케이바이오,제약,제약/분야
080470,성창오토텍,자동차,자동차/부품
192390,윈하이텍,건자재,건자재/자재
318010,팜스빌,건강미용,건강미용/건기식
137940,넥스트아이,디스플레이,디스플레이/장비
067730,로지시스,IT,IT/결제
113810,디젠스,자동차,자동차/부품
003680,한성기업,음식료,음식료/식료품
017000,신원종합개발,건설,건설/건설
044380,주연테크,전자,전자/제품
276730,한울앤제주,음식료,음식료/음료
090150,아이윈,자동차,자동차/부품
036480,대성미생물,제약,제약/분야
091340,S&K폴리텍,화학,화학/제품
405000,플라즈맵,의료기기,의료기기/기기
048770,TPC,기계,기계/자동화
110020,전진바이오팜,생활,생활/가정용품
045510,정원엔시스,IT,IT/서비스
198940,한주라이트메탈,자동차,자동차/부품
024070,WISCOM,화학,화학/제품
331520,밸로프,레저,레저/게임
310870,디와이씨,자동차,자동차/부품
196450,코아시아씨엠,스마트폰,스마트폰/부품
079650,서산,건자재,건자재/자재
089230,THE E&M,엔터,엔터/플랫폼
131180,딜리,전자,전자/제품
000040,KR모터스,자동차,자동차/특수차
085810,알티캐스트,엔터,엔터/인프라
060900,DGP,에너지,에너지/발전
035460,기산텔레콤,기계,기계/방위산업
031510,오스템,자동차,자동차/부품
037400,우리엔터프라이즈,디스플레이,디스플레이/LED
021040,대호특수강,금속,금속/철강
032080,아즈텍WB,섬유패션,섬유패션/섬유
001420,태원물산,자동차,자동차/부품
007120,미래아이앤지,IT,IT/소프트웨어
214610,더바이오메드,의료기기,의료기기/기기
012170,아센디오,엔터,엔터/콘텐츠
240600,유진테크놀로지,기계,기계/부품
237750,피앤씨테크,에너지,에너지/전기
238200,비피도,건강미용,건강미용/건기식
071950,코아스,생활,생활/가구
033050,제이엠아이,화학,화학/제품
232830,아이티센피엔에스,IT,IT/소프트웨어
412350,레이저쎌,반도체,반도체/장비
060380,동양에스텍,금속,금속/철강
039310,세중,IT,IT/소프트웨어
018620,우진비앤지,제약,제약/분야
084870,TBH글로벌,섬유패션,섬유패션/의류
143540,영우디에스피,디스플레이,디스플레이/장비
015020,이스타코,금융,금융/부동산
023770,플레이위드,레저,레저/게임
276040,스코넥,엔터,엔터/콘텐츠
154030,아시아종묘,음식료,음식료/식료품
030720,동원수산,음식료,음식료/식료품
297570,알로이스,엔터,엔터/인프라
012340,뉴인텍,전자,전자/제품
133820,화인베스틸,금속,금속/철강
290520,신도기연,디스플레이,디스플레이/장비
353190,휴럼,건강미용,건강미용/건기식
045520,크린앤사이언스,생활,생활/가정용품
197140,디지캡,엔터,엔터/인프라
008600,윌비스,섬유패션,섬유패션/의류
429270,시지트로닉스,전자,전자/부품
215380,우정바이오,바이오,바이오/의약품
078590,휴림에이텍,자동차,자동차/부품
093380,풍강,자동차,자동차/부품
014910,성문전자,전자,전자/제품
331920,셀레믹스,바이오,바이오/의약품
291810,핀텔,IT,IT/소프트웨어
098660,에스티오,섬유패션,섬유패션/의류
199730,바이오인프라,바이오,바이오/의약품
352940,인바이오,화학,화학/제품
289010,아이스크림에듀,생활,생활/교육
121850,코이즈,디스플레이,디스플레이/소재
290560,신시웨이,IT,IT/보안
225590,패션플랫폼,섬유패션,섬유패션/의류
368970,오에스피,음식료,음식료/식료품
028080,휴맥스홀딩스,지주사,지주사
389680,유디엠텍,IT,IT/소프트웨어
115570,스타플렉스,화학,화학/제품
032800,판타지오,엔터,엔터/플랫폼
065420,에스아이리소스,에너지,에너지/발전
076610,해성옵틱스,스마트폰,스마트폰/부품
101400,엔시트론,전자,전자/부품
229000,젠큐릭스,의료기기,의료기기/기기
002680,한탑,음식료,음식료/식료품
014100,메디앙스,생활,생활/가정용품
070590,한솔인티큐브,통신,통신/컨택센터
050760,에스폴리텍,화학,화학/제품
208350,지란지교시큐리티,IT,IT/보안
365900,브이씨,레저,레저/스포츠
084670,동양고속,유통운수,유통운수/운수
073190,듀오백,생활,생활/가구
088790,진도,섬유패션,섬유패션/의류
094860,네오리진,레저,레저/게임
192410,오늘이엔엠,통신,통신/장비
054940,엑사이엔씨,반도체,반도체/장비
044780,에이치케이,기계,기계/산업용
032280,삼일,유통운수,유통운수/운수
361670,삼영에스앤씨,전자,전자/제품
001770,SHD,금속,금속/철강
154040,다산솔루에타,전자,전자/부품
053060,세동,자동차,자동차/부품
103230,에스앤더블류,조선,조선/기자재
247660,나노씨엠에스,화학,화학/제품
147760,피엠티,반도체,반도체/소재
344860,이노진,건강미용,건강미용/화장품
039740,한국정보공학,전자,전자/제품
091970,나노캠텍,디스플레이,디스플레이/소재
246960,SCL사이언스,의료기기,의료기기/용품
025870,신라에스지,음식료,음식료/식료품
084440,유비온,생활,생활/교육
009620,삼보산업,금속,금속/비철
065170,비엘팜텍,건강미용,건강미용/건기식
009310,참엔지니어링,디스플레이,디스플레이/장비
015260,에이엔피,전자,전자/제품
017250,인터엠,전자,전자/제품
073540,에프알텍,통신,통신/장비
134060,이퓨쳐,생활,생활/교육
054220,비츠로시스,IT,IT/소프트웨어
025890,한국주강,금속,금속/철강
215480,토박스코리아,섬유패션,섬유패션/잡화
054090,삼진엘앤디,디스플레이,디스플레이/소재
043360,디지아이,전자,전자/제품
054410,케이피티유,금속,금속/비철
069140,누리플랜,건설,건설/건설
060260,뉴보텍,건자재,건자재/내외장재
019570,플루토스,금융,금융/기타
048830,엔피케이,화학,화학/제품
196700,웹스,화학,화학/제품
060480,국일신동,금속,금속/비철
115610,이미지스,반도체,반도체/분야
275630,에스에스알,IT,IT/보안
130740,티피씨글로벌,지주사,지주사
067770,세진티에스,디스플레이,디스플레이/소재
063760,이엘피,디스플레이,디스플레이/장비
065770,CS,통신,통신/장비
177350,베셀,디스플레이,디스플레이/장비
008290,원풍물산,섬유패션,섬유패션/의류
070300,엑스큐어,스마트폰,스마트폰/부품
010400,우진아이엔에스,건설,건설/건설
020400,대동금속,자동차,자동차/부품
035290,골드앤에스,생활,생활/교육
191410,육일씨엔에쓰,스마트폰,스마트폰/부품
043590,웰킵스하이텍,반도체,반도체/분야
123750,알톤,레저,레저/스포츠
106240,파인테크닉스,스마트폰,스마트폰/부품
101680,한국정밀기계,기계,기계/산업용
051780,큐로홀딩스,지주사,지주사
027040,서울전자통신,전자,전자/제품
215790,이노인스트루먼트,통신,통신/장비
079190,케스피온,스마트폰,스마트폰/부품
083470,이엠앤아이,디스플레이,디스플레이/소재
031860,디에이치엑스컴퍼니,전자,전자/제품
026910,광진실업,금속,금속/철강
121890,에스디시스템,유통운수,유통운수/유통
188260,세니젠,의료기기,의료기기/기기
424760,벨로크,IT,IT/보안
225430,케이엠제약,생활,생활/가정용품
096870,엘디티,반도체,반도체/분야
250930,예선테크,화학,화학/제품
069330,유아이디,디스플레이,디스플레이/소재
092600,앤씨앤,반도체,반도체/분야
058450,한주에이알티,스마트폰,스마트폰/부품
079950,인베니아,디스플레이,디스플레이/장비
023790,동일스틸럭스,금속,금속/철강
317120,라닉스,자동차,자동차/부품
065690,파커스,전자,전자/제품
224060,더코디,반도체,반도체/장비
044180,KD,건설,건설/건설
008500,일정실업,자동차,자동차/부품
